Date,SWK ,SNA ,WMT ,ADM ,GWW ,MAS ,ADP ,PCAR ,FDX ,AIG ,WBA ,VFC ,TXT ,INTC ,TGT ,MMM ,TAP ,NEE ,WFC ,DUK ,DIS ,LNC ,CI ,BAC ,AXP ,IFF ,JPM ,WMB ,HPQ ,GPC ,JNJ ,BAX ,BDX ,LLY ,MCD ,NEM ,CLX ,GIS ,CSX ,CMI ,SLB ,EMR ,SHW ,ABT ,HON ,PPG ,XEL ,PG ,IBM ,PFE ,XOM ,GD ,HAL ,F ,EXC ,PEG ,PEP ,BA ,ETR ,CL ,BMY ,UNP ,CPB ,CAT ,KR ,CVX ,KMB ,SO ,KO ,COP ,IP ,SEE ,CVS ,DE ,MRK ,NSC ,AEP ,DTE ,EIX ,MO ,HSY ,TMO ,MTB ,MKC ,TRV ,MU ,NKE ,PH ,DOV ,CNP ,NOC ,PKI ,NUE ,APD ,BALL ,HAS ,LMT ,HES ,PHM ,LOW ,^NYA
2002-11-01,0.110287296,0.149328997,0.006535884,-0.021292095,0.109781636,-0.011725351,0.022102004,0.110606766,-0.011656098,0.041567147,-0.14696263,0.02824547,0.051219699,0.206936573,0.154714405,0.022924511,-0.05286238,-0.003051648,-0.084406397,-0.036602901,0.1868263,0.166155644,0.204482116,0.004011668,0.073010781,-0.015797014,0.234270721,0.430851227,0.232912115,0.076167169,-0.029446559,0.27857726,0.005421737,0.230630615,0.021535128,-0.052993649,-0.018724233,0.086660987,0.001811566,0.312186798,0.103215695,0.082398881,0.059926456,0.051750555,0.086466454,0.064852161,0.053430602,-0.039965647,0.101089092,-0.007554028,0.033868156,0.033358998,0.320765714,0.361458178,-0.004166282,0.045026069,-0.036734637,0.14453774,-0.008165132,-0.062315908,0.089272438,-0.019474461,0.153802474,0.244008403,0.062838125,-0.008872197,-0.02291275,-0.109190693,-0.018072144,-0.006141821,0.123675507,1.493.473.264,-0.028643983,0.102608161,0.095317091,-0.019945087,0.108423939,-0.016854699,0.103482708,-0.074355295,-0.010450143,0.065252904,-0.015136817,0.069694987,0.135366552,-0.011874974,-0.051070259,0.070134398,0.238835976,0.080508433,-0.06031189,0.248086292,0.192216415,0.000452425,0.021680496,0.258139496,-0.098445545,0.091617499,0.022212005,-0.005037614,0.047303029
2002-12-01,-0.030358858,-0.052611971,-0.062894142,-0.065690499,-0.037951426,0.043629704,-0.097078661,-0.054442111,0.031386321,-0.11204934,0.015105469,-0.047807416,-0.002552438,-0.253514866,-0.135859081,-0.045821832,-0.049716804,0.032661978,0.019997031,0.004594357,-0.177093914,-0.101309105,-0.055363774,-0.007277782,-0.091959897,0.062991623,-0.046484223,0.003717331,-0.108829919,-0.031141216,-0.054845332,-0.124726497,0.034378159,-0.065559603,-0.118692241,0.240068303,-0.059078957,0.052218778,0.027633687,-0.096272398,-0.04881301,-0.01721734,-0.02011777,-0.08634127,-0.069797996,0.010053502,0.024208233,0.016680794,-0.106658785,-0.026677911,0.010643241,-0.025537698,-0.118628539,-0.18277686,0.064680251,0.072144456,-0.006120766,-0.025899906,0.050713098,0.02023749,-0.126415004,0.034024076,-0.028157353,-0.083767394,-0.017800578,0.013124176,-0.056637664,0.085244989,-0.030845765,0.012131327,-0.102363301,-0.023560781,-0.071056464,-0.103616704,-0.047130173,0.013177836,-0.017326025,0.046695432,0.068529493,0.074495943,0.05264481,0.027054707,-0.012760097,-0.024800901,-0.085660853,-0.38393425,-0.006922777,-0.007995236,-0.057351621,0.138716547,0.005005584,-0.03621484,-0.177945825,-0.033242608,0.036528065,-0.099063681,0.10869186,-0.016963566,0.019812728,-0.09638504,-0.045227588
2003-01-01,-0.230191341,-0.092849561,-0.052257026,-0.028225856,-0.082444007,-0.13586677,-0.114135178,-0.046264445,-0.028957648,-0.063761816,-0.006509232,-0.016080084,-0.09600999,0.005780174,-0.059666591,0.010138403,-0.017143191,-0.02893709,0.010667479,-0.128454921,0.086349779,0.021215949,0.070179189,0.016285513,0.007351722,-0.090796822,-0.027499551,0.205239064,0.007217158,-0.033195978,-0.00186194,0.025496886,0.072308167,-0.051338621,-0.11442806,-0.001476566,-0.073454231,-0.043024619,-0.009891134,-0.121933989,-0.10055367,-0.077089466,-0.056991105,-0.046999721,0.018332987,-0.02632137,0.019302734,-0.00430617,0.009032229,-0.006869566,-0.022610568,-0.166687445,0.002672484,-0.020429947,-0.034867346,0.119701709,-0.037848954,-0.042437339,-0.025005024,-0.028991317,0.031427905,-0.043282118,0.028204998,-0.038057767,-0.023301193,-0.031287665,-0.018451818,-0.007748911,-0.077098241,-0.004133096,0.020875405,0.011260713,-0.094112727,-0.075315324,-0.015525331,-0.014506653,-0.135748137,-0.086398686,0.040506528,-0.050934113,-0.043594435,-0.09691855,0.005671565,-0.029978556,-0.033219377,-0.157084165,0.028257168,-0.1261655,-0.102538068,-0.180000005,-0.057628278,-0.054545362,-0.029325668,-0.025588823,0.025590334,0.038961264,-0.116017455,-0.13814007,0.044946631,-0.088533966,-0.026263965
2003-02-01,-0.030428,-0.020000031,0.005439057,-0.095436154,-0.026850234,0.017496397,-0.06259034,0.108495494,-0.02281399,-0.089245975,-0.029655469,-0.039171496,-0.063018657,0.101532603,0.015597787,0.006583032,-0.200996177,-0.040760645,-0.042642817,-0.206693605,-0.025142877,-0.112863367,-0.016029435,-0.011563668,-0.05488304,-0.01290566,-0.014314173,0.175925894,-0.089603662,-0.023728472,-0.021637667,0.00745174,0.048780192,-0.061089079,-0.044241145,-0.055958556,0.113309031,-0.040208191,-0.04174071,-0.0295547,0.10371379,0.002983011,0.002251749,-0.060029478,-0.063420733,-0.049764615,0.006351513,-0.038773921,-0.003197188,-0.013013977,-0.00380664,-0.100586644,0.079957112,-0.07707392,-0.034950698,-0.018423938,-0.053359212,-0.127572044,0.024746563,-0.008272539,-0.012293559,-0.032772669,-0.134751762,0.084761619,-0.123922674,-0.003571725,-0.010578706,0.013405959,-0.005931789,0.052085469,-0.018767549,-0.038441378,0.103318686,-0.019431013,-0.047662502,-0.032488125,-0.077900191,-0.011449712,0.00243287,0.020597172,0.001705452,-0.031370084,-0.009774997,0.032589466,-0.054534481,-0.026796622,0.041086623,0,-0.02483736,-0.29203332,-0.051526533,0.095588636,0.042345496,-0.064897606,0.014857295,0.011681546,-0.104407118,-0.056568261,0.017006524,0.150557246,-0.031345323
2003-03-01,-0.070515559,0.000857201,0.082604723,-0.004232508,-0.064387245,0.013058065,-0.052615378,0.051339578,0.071400871,0.003245788,0.049047384,0.111669139,-0.239966773,-0.055023335,0.023508771,0.042605182,0.017083474,0.06307206,-0.00156906,0.095742972,-0.002344591,-0.011648056,0.063997985,-0.034661782,-0.010423028,-0.008609282,0.045414474,0.202099758,-0.018927566,0.05937492,0.107878796,-0.343430499,0.001162669,0.016100648,0.062453883,-0.043176082,0.091230768,0.062515068,0.065784599,0.029434251,-0.082079702,-0.028205957,-0.004395975,0.055867295,-0.059218254,-0.019476942,0.155095257,0.087832847,0.008205309,0.044936537,0.034306932,-0.070704988,0.023198395,-0.096153978,0.03945789,0.059485835,0.043841271,-0.085736022,0.065321982,0.082090659,-0.093133078,-0.003442895,0.01253623,0.046808561,-0.005295775,0.029823088,-0.008073763,0.008152849,0.006464245,0.065951415,-0.028007055,0.106423988,-0.042168173,-0.051233063,0.038483179,-0.022669257,0.077662327,-0.067326582,0.107605301,-0.224838527,-0.025212425,0.028408838,-0.001747291,0.043666071,0.030460602,0.018773539,0.108906324,-0.034453676,-0.045914833,0.516129294,-0.00585972,0.048348829,-0.082452459,0.068885209,0.04722963,0.146985342,0.042524137,-0.00606314,-0.013377446,0.038677444,0.002998288
2003-04-01,0.011943681,0.185379432,0.084320068,0.0259266,0.075757648,0.131578758,0.096574847,0.160135032,0.088401193,0.173050202,0.046811575,0.053281463,0.084790202,0.130220867,0.142857006,-0.030685381,0.103711723,0.03292057,0.072682626,0.209766392,0.096357034,0.141428853,0.152978394,0.118387851,0.139332209,0.02707347,0.237874356,0.521578784,0.053613922,0.058812724,-0.026093139,0.233905206,0.031001511,0.116710594,0.182572609,0.034784409,-0.020576337,-0.009660258,0.12131871,0.102032752,0.103131236,0.117971846,0.054861589,0.080297451,0.104869391,0.076085661,0.055425853,0.008983798,0.082493867,-0.013158115,0.007153354,0.127110866,0.039138835,0.369681518,0.05217247,0.06533547,0.086321583,0.088587624,-0.031983363,0.050146859,0.208707941,0.086734564,0.049047873,0.069105701,0.087453083,-0.02846133,0.103121768,0.022855637,0.009822543,-0.061567835,0.057692699,0.06777944,0.015093936,0.127697465,0.069527257,0.142780035,0.154485722,0.056507785,0.065741333,0.045232832,0.041334139,0.003867332,0.074955769,0.026926043,0.089476867,0.044226,0.065827192,0.0500774,0.186622337,0.13835377,0.025057914,0.115860561,0.075729317,0.044855725,0.008258456,0.151907965,0.052577071,0.02749891,0.157295082,0.075208084,0.084848263
2003-05-01,0.163546059,0.036116132,-0.065873333,0.080324153,0.011917602,0.175842565,0.037763961,0.131172371,0.068470653,-0.001207883,-0.002268057,-0.032282889,0.181756451,0.131522025,0.095395299,0.003411631,0.028955463,0.091999479,0.000828891,0.101762365,0.053054614,0.101206799,0.072658227,0.0020255,0.102993841,-0.012271721,0.135525049,0.138129115,0.196319192,0.028151578,-0.035663423,0.101739611,0.129943846,-0.063459615,0.095321722,0.097705687,-0.007608455,0.043302101,0.02407741,0.264478026,0.159551692,0.031558354,-0.017933944,0.103219473,0.110169672,0.002474631,0.138313237,0.02660444,0.036985,0.008780365,0.034091183,0.082795572,0.114899845,0.029391677,0.080316545,0.110736209,0.021257782,0.124266634,0.108989442,0.047241112,0.015361091,0.024697742,0.140845394,0.004791188,0.122377932,0.129438307,0.043399341,0.082158367,0.127969804,0.081544279,0.025733975,0.024270925,0.080711453,-0.008176622,-0.044689046,0.036900138,0.100834573,0.074652829,0.115833414,0.342652863,0.089655433,0.16125511,0.054220504,0.089994951,0.065230705,0.33176467,0.045955073,-0.006145234,0.054627339,0.208861066,-0.002842216,0.299536081,0.166217154,0.012073289,-0.11823342,0.002504959,-0.072527862,0.085271048,0.131057116,-0.03659611,0.059204229
2003-06-01,-0.003633017,-0.037565432,0.020148074,0.081144948,0.005292617,-0.030487905,-0.02979948,0.030644733,-0.030478293,-0.046647922,-0.021245268,-0.107696047,0.119655889,0.000571084,0.034834517,0.025269967,-0.103759752,0.00571653,0.049987724,0.046439984,0.005089263,0.02385092,-0.163279964,0.065094354,0.003601239,0.017202576,0.040169998,-0.001263889,0.092307612,-0.026163942,-0.044621954,0.026045245,-0.02875025,0.159959955,0.177789526,0.094403014,-0.045006684,0.01346676,-0.078317606,0.057332181,-0.021596504,-0.01513829,-0.01265969,-0.017732344,0.032526903,0.052798614,-0.022741922,-0.028751448,-0.061130435,0.10588568,-0.006432949,0.085004786,-0.03644742,0.046666602,0.05629733,-0.011233302,0.006787596,0.125483889,0.028489649,-0.028010519,0.060546591,-0.048695983,-0.018036022,0.067305876,0.039252091,0.039213955,0.004043842,0.001610454,0.018433638,0.015378936,-0.018447878,0.085896479,0.073946656,0.046485264,0.089420776,-0.124087677,0.041357736,-0.108238862,0.009213981,0.100242264,-0.015474433,-0.003791628,-0.050926317,0.011152682,-0.001914194,0.037985894,-0.044650845,0.043578435,-0.007103688,-0.136164027,-0.01150981,0.079749562,0.025399307,-0.045652824,-0.079286535,0.09244164,0.027391468,0.003673322,-0.059917575,0.016326915,0.012841776
2003-07-01,0.026449233,-0.024457728,0.043442718,0.020978751,0.052181291,0.021802894,0.098882971,0.140074351,0.038873153,0.164409944,-0.00598024,0.129705966,0.122820655,0.196059363,0.012685163,0.086990156,0.048999793,-0.069253687,0.002579364,-0.120300656,0.109873275,0.047993142,0.00295649,0.05370012,0.056445766,-0.051018042,0.025453939,-0.195245989,-0.002300194,-0.024740224,0.001740605,0.061922877,-0.054744993,-0.045381873,0.043064322,0.113639929,0.017350457,-0.032482959,0.040212425,0.290888695,-0.048876271,0.050880581,0.116071468,-0.10306246,0.053259595,0.112928398,-0.025625848,-0.014689266,-0.015151379,-0.023133773,-0.009190034,0.094344077,-0.030925776,0.006369744,-0.039124021,-0.023471833,0.039026071,-0.034964768,-0.024062228,-0.057808825,-0.034990794,0.05430415,-0.014285913,0.212181591,0.016187138,-0.001247011,-0.065660381,-0.087291504,-0.021792045,-0.044891091,0.094878818,0.001468733,0.069924907,0.116488422,-0.081160461,0.001562502,-0.059336067,-0.063984056,-0.00121812,-0.106442039,0.045219897,0.058515924,0.051650737,-0.060294218,-0.029052791,0.245957476,-0.012943261,0.097880034,0.2219627,-0.009816208,0.068953416,0.07603196,0.013746293,0.123519992,0.092067839,0.077759281,0.100272871,-0.039291939,-0.00816009,0.107334549,0.009776322
2003-08-01,0.068478661,0.041666864,0.058307551,0.055555869,0.012804941,0.023195199,0.076322028,0.105256194,0.042087264,-0.072118636,0.08856923,0.051665603,0.036389096,0.148654644,0.059498847,0.016191455,0.073375164,0.003080993,-0.007718505,-0.026780974,-0.064780874,-0.042977992,0.019238896,-0.040208199,0.02236777,0.044776378,-0.013871235,0.437795743,-0.058573762,0.0349062,-0.042671968,0.017747551,-0.00245672,0.010480223,-0.025640815,0.08753468,-0.006417177,0.016543832,0.031309706,0.075760893,0.098513664,0.03836125,0.002666893,0.032560359,0.025106124,-0.027625012,0.024573217,-0.001481621,0.00935313,-0.103116978,0.059583942,0.090057238,0.090662785,0.054948477,0.024882745,0.039018094,-0.033209958,0.128925096,0.018248584,0.016766208,-0.021588764,0,0.008553206,0.077483418,0.133333033,0.010539494,0.055992003,0.010210593,-0.032243583,0.074991693,0.036553829,0.019484596,0.089265597,0.112839754,-0.089724563,-0.005537937,0.008909493,-0.022402689,0.149299392,0.030242784,-0.03996706,0.024269672,-0.048888311,0.049325942,-0.01165765,-0.01912573,0.101276349,0.074186589,0.038513065,0.052044833,0.035125593,0.118358812,0.042376554,0.018072094,0.0623739,-0.017001688,-0.021207687,0.003832334,0.08900537,0.154102925,0.018199334
2003-09-01,-0.016111521,-0.054575416,-0.056109654,-0.050608886,-0.042016429,-0.012505391,-0.10172896,-0.126204809,-0.039791137,-0.03139148,-0.057919323,-0.02967564,-0.123333263,-0.036659222,-0.071437291,-0.025942236,-0.017512762,0.03149343,0.036497934,0.059368648,-0.016097368,-0.001129613,-0.063548785,-0.015267462,0.000222133,0.050158617,0.00321437,0.033010385,-0.028600309,-0.001249121,0.003511717,0.03416359,-0.011494067,-0.102387922,0.049955046,-0.003299106,0.070479177,0.01531465,-0.090935455,-0.10299089,-0.018691209,-0.048650669,-0.017178294,0.055831221,-0.085041477,-0.041388308,0.055972578,0.063352288,0.079326265,0.020029165,-0.022485873,-0.09348488,0.002895107,-0.06833865,0.09089063,-0.008030367,0.028962697,-0.077028743,0.041477337,0.011034524,0.011430718,-0.045454673,0.095041261,-0.041625935,-0.069755042,0.000182615,0.004108319,0.034178476,-0.012867763,-0.019520072,-0.031523628,-0.029387421,-0.047239406,-0.056626742,0.062863428,-0.028361141,0.073302041,0.056717411,0.01272584,0.062591092,0.045521041,-0.047828304,0.040014724,0.026966047,0.065305003,-0.065459582,0.067391002,-0.093838144,-0.065952525,0.093154356,-0.093178296,-0.074365258,-0.107566284,-0.04691451,0.025871159,0.009729479,-0.097054098,0.062566205,0.021784559,-0.053955299,-0.002849808
2003-10-01,0.12940362,0.061120811,0.055505933,0.094583958,-0.03722409,0.123366488,0.055948078,0.063045084,0.176731854,0.055409052,0.136422926,0.097663588,0.268965394,0.197311297,0.056072524,0.141884924,0.042596748,0.008544166,0.093592493,0.019090474,0.122458872,0.128603603,0.286423769,-0.019727137,0.041499958,0.005457402,0.045732643,0.082802887,0.156985566,0.004083179,0.016357256,-0.085340462,0.015004792,0.121548931,0.062022171,0.119979666,-0.01242685,-0.047164212,0.087863724,0.066846845,-0.029545655,0.077872871,0.140427461,0.001644834,0.161669834,0.103983137,0.060116496,0.058930541,0.013019223,0.040157671,-0.00054631,0.072251705,-0.01013993,0.126276235,-0.000787644,-0.014743754,0.047182245,0.121176604,-0.004617258,-0.048309244,-0.011301533,0.080242594,-0.02188648,0.064497146,-0.021264739,0.039888705,0.0358339,0.015332277,0.090751715,0.043835107,0.008457051,0.127037935,0.132646663,0.141817795,-0.119459724,0.089189235,-0.060333402,0.014205349,0.031936797,0.079290611,0.060814392,0.012903265,0.075600693,0.080962765,0.03770909,0.068554402,0.072324357,0.140267902,0.103194786,0.069793272,0.03688243,0.176355284,0.200327735,0.012032174,0.040740816,0.167023466,0.004550072,0.036683832,0.272776446,0.135452587,0.05580764
2003-11-01,-0.01889645,0.023176738,-0.054658389,-0.004181066,0.010484907,-0.004653737,0.012983674,0.014922002,-0.040390542,-0.047345424,0.057150998,-0.027797333,0.003018984,0.017905887,-0.025666891,0.002155522,-0.016770424,-0.002981088,0.017932597,-0.006060694,0.019876298,-0.009227392,-0.059596859,-0.00396172,-0.023829238,-0.019032999,-0.004359424,-0.08039262,-0.025549233,-0.010685283,-0.020465067,0.046651583,0.094912433,0.032722807,0.025199946,0.099588222,0.04192983,0.009538383,0.06505374,-0.02004222,-0.001065051,0.0755948,-0.033094322,0.043128166,-0.030056011,0.014223384,0.018292693,-0.016179604,0.011846342,0.062341463,-0.010388505,-0.029919154,-0.022194659,0.09705847,-0.025689619,0.003670065,0.006273307,-0.002597936,-0.01929427,-0.008843397,0.050086521,0.017252363,-0.006126236,0.047648562,0.078330169,0.010766758,0.026699374,-0.006318053,0.002154822,0.000320444,-0.05438352,-0.00864209,0.066608925,0.010062643,-0.082485914,0.062530694,-0.017737049,0.022505505,0.036022386,0.118279223,0.007782487,0.087352378,-0.000318542,-0.027796252,-0.027012981,-0.092747553,0.052425566,0.078869814,-0.016145432,-0.011213277,0.036130091,-0.057286944,0.023344926,0.05571513,-0.004448512,0.015613686,-0.009059339,-0.082332587,0.104380619,-0.010182974,0.019132416
2003-12-01,0.167032316,0.083051708,-0.046548987,0.069568212,0.028549793,0.007720845,0.036097299,0.063540873,-0.071527061,0.143744661,-0.010508111,0.047734575,0.144863724,-0.043856975,-0.006450449,0.080402677,0.025587196,0.039191055,0.035537114,0.151492504,0.010394297,0.029584061,0.071761762,0.066286086,0.05512983,0.075453628,0.03757054,0.046908339,0.056577496,0.054637825,0.052890384,0.097052554,0.027729136,0.027531894,-0.016134933,0.009763345,0.034952945,0.006442508,0.063696206,0.060721417,0.166240815,0.067929175,0.076251066,0.054298997,0.133141735,0.103286219,0.016766065,0.037821856,0.025575697,0.057416011,0.140534457,0.1177193,0.119467631,0.212121279,0.085435025,0.067772289,-0.031172079,0.102572947,0.089807139,-0.046666576,0.085389202,0.091080574,0.046465853,0.091650426,-0.018557737,0.172940304,0.089818843,0.03348102,0.101808095,0.155621771,0.166917236,0.025962128,-0.035771839,0.06238758,0.137931326,0.108930438,0.115849794,0.044815319,0.07394742,0.04653832,-0.004028696,0.054392941,0.050563239,0.049146035,0.068733709,0.03535742,0.017992603,0.085870887,0.039589392,0.009225029,0.03653017,0.009461986,-0.001960507,0.10200211,0.067570042,-0.037539618,0.12424221,0.122440926,-0.020095771,-0.049914262,0.064379827
2004-01-01,0.000264126,-0.033808915,0.016860731,0.028909352,0.015826006,-0.027362537,0.083201657,-0.061965746,-0.002425045,0.048996897,-0.050302786,-0.010839019,-0.060530921,-0.047737651,-0.011458707,-0.069858545,0.007843391,0.005044322,-0.025131513,0.062591274,0.038498322,0.093634274,0.084949815,0.02349447,0.0770702,0.054779242,0.058807814,0.033653637,0.039426309,0.001970648,0.03406853,-0.025599694,0.099590261,-0.032561191,0.036649127,-0.142109929,0.006589712,0.002870052,-0.12186997,0.036576101,0.122199122,-0.013127718,-0.028785812,-0.075536962,0.08046646,-0.090440304,0.042613232,0.012014653,0.070673511,0.036795666,-0.005121462,0.011506237,0.159615259,-0.091249825,0.009343091,0.051213672,0.017161629,-0.009254532,0.023630411,0.024375765,-0.009320409,-0.068845648,-0.011732473,-0.05890168,0.001080287,-0.00046279,0.005622338,-0.01487626,-0.029753223,0.004727723,-0.019484879,-0.08034737,-0.011073811,-0.034360804,0.039350616,-0.057082232,0.070141833,0.005690239,0.00319192,0.034500523,-0.019223716,0.105952544,-0.084740541,-0.009255394,0.070559196,0.195991113,0.04359371,-0.075798417,0.039496767,0.083591936,0.011610968,0.209724217,0.009111623,-0.051160082,0.050361226,-0.071898716,-0.054085179,0.066962883,-0.077383161,-0.03321919,0.013556603
2004-02-01,0.02243986,0.027287586,0.106035407,0.098339469,-0.018488095,0.058056485,-0.007017616,0.056692853,0.020808883,0.06551481,0.032127262,0.057176215,0.03866394,-0.043250435,0.158061737,-0.013528751,0.198797352,-0.001520957,-0.001044811,0.010585087,0.105416408,0.060712431,-0.106256222,0.005646843,0.030478725,-0.001909225,0.064624148,-0.066075162,-0.045397128,0.053701115,0.00917254,-0.001028989,0.079671119,0.086713775,0.099456001,0.042966725,0.009124279,0.018279815,-0.000950323,-0.026217339,0.054102616,-0.022222076,0.037344752,-0.000992061,-0.029623417,0.007899026,0.008660695,0.018845555,-0.02751181,0.000545751,0.033832087,0.011057283,0.06003337,-0.048363148,0.002389007,0.037412033,0.098180469,0.038801981,0.013850903,0.086597829,-0.008200131,-0.011801359,0.061906567,-0.021813311,0.037236946,0.023161108,0.095157686,0.029324037,0.014621259,0.045385316,0.047077897,0.00120519,0.051762493,0.026038593,0.010084938,-0.006277712,0.056661175,0.034782857,0.059204831,0.035257223,0.097868845,0.00717637,0.067578124,0.053571718,0.014478901,-0.066418411,0.051536082,0.021458552,-0.051548992,-0.003809532,0.045496865,0.013080901,0.117030571,-0.033459467,0.031963861,0.108990715,-0.048128118,0.141159757,0.222994976,0.046351548,0.021481713
2004-03-01,0.101987792,0.018738366,0.002182571,-0.014800939,0.019879204,0.085591789,-0.01060026,0.014093881,0.094350294,-0.035811114,-0.074841156,0.039394716,-0.039573913,-0.067305213,0.026282343,0.054070922,0.031006183,0.027861852,-0.004125758,0.042045786,-0.058047415,0.019168749,0.06476632,-0.011474994,-0.029389654,-0.029789979,0.022672228,0.010559363,0.005723971,-0.057874677,-0.055022729,0.060783181,-0.003493961,-0.090882312,0.00954074,0.073187593,-0.003057356,0.015224325,-0.03624409,0.190048117,-0.00696572,-0.034970091,0.103220061,-0.039719774,-0.029231502,0.000609736,0.019461945,0.023119495,-0.046676999,-0.039362853,-0.007629596,-0.030286443,-0.049124001,-0.013090621,0.037764254,-0.003394018,0.037571854,-0.049339819,0.011183028,-0.00631193,-0.129043168,-0.060025071,-0.024677855,0.043827979,-0.134234941,0.010423586,-0.024428089,0.005936715,0.006805604,0.019971254,-0.039358741,-0.002407273,-0.05866669,0.079090856,-0.080907246,0.000497556,-0.035615673,0.017053643,0.051970964,-0.053865727,0.004134204,0.007480945,-0.060606656,0.071953705,-0.063874624,0.111037176,0.063071939,0.009198368,-0.006910235,0.103363525,-0.02277119,-0.007197544,-0.022575634,0.038971847,0.05217562,-0.00548716,-0.009190693,0.014452498,0.05382866,0.002321285,-0.013942752
2004-04-01,0.002773445,0.044526862,-0.042919349,0.040900815,0.091666894,-0.079829212,0.046493328,0.00784998,-0.042408338,0.005088509,0.046434053,-0.005897262,0.044353161,-0.05404395,-0.037078003,0.056309282,-0.053851451,-0.048316986,-0.003705438,-0.068141717,-0.078431579,-0.051563709,0.099635245,0.003681786,-0.05410855,0.025551064,-0.103694836,0.077391696,-0.134380528,0.10360474,0.065260368,0.024602894,0.045992895,0.103288536,-0.046902635,-0.197016973,0.058678791,0.044344301,0.015516308,0.023267743,-0.083320649,0.005007313,-0.009888171,0.071046585,0.021565617,0.017324373,-0.050730895,0.008676408,-0.039959929,0.020256781,0.023082162,0.048024229,-0.015629143,0.131908395,-0.028024235,-0.076049005,0.014963857,0.039445338,-0.082353059,0.050453713,0.048026404,-0.010075009,0.013200545,-0.016947142,0.051682503,0.042378585,0.043683717,-0.057049411,0.015544444,0.021343844,-0.045905967,-0.013071,0.094334103,-0.014277745,0.07189437,0.078315572,-0.075333896,-0.039973331,-0.028427649,0.029054153,0.072902964,0.032531968,-0.053978673,0.019093113,0.023968343,-0.184919172,-0.056326114,-0.021416056,0.032499114,-0.055992682,0.008433585,-0.069599633,-0.030548295,-0.001583389,-0.026261472,-0.131493734,0.045136395,0.094658742,-0.114835535,-0.072510476,-0.024191345
2004-05-01,0.024464385,-0.004440291,-0.022281174,-0.052961086,0.039121889,0.039138698,0.014152695,-0.012214172,0.023223022,0.023029104,0.015371074,0.017764933,-0.009605197,0.109599774,0.030666582,-0.022201865,-0.01917532,0.002043328,0.041444988,-0.053180645,0.019105609,0.065624389,0.050999866,0.032799289,0.035750595,-0.00744871,-0.012265347,0.156310512,0.078172066,0.051396942,0.031094057,-0.006635119,-0.004550449,-0.001896918,-0.030480764,0.061764784,0.016478212,-0.04980346,0.027308608,-0.026249755,-0.023236043,-0.008634959,0.03285153,0.006958611,-0.025447976,0.008261208,0.01554054,0.024083712,0.004762857,-0.011745331,0.016451277,0.025481723,-0.025503521,-0.027133938,-0.005079074,-0.017249761,-0.020554398,0.072850771,0.000183367,-0.007513816,0.006772762,-0.010351302,-0.071364977,-0.021689979,-0.046285481,-0.012022149,0.006875821,0.017804884,0.015423101,0.028471291,0.039929911,0.024246697,0.080831494,-0.034391868,0.006383383,0.01721246,0.043692467,0.03049753,0.031623727,-0.133803049,-0.001800191,0.054109534,0.065529284,0.042115997,-0.019290836,0.103524219,-0.011119014,0.004883318,-0.026730029,0.00463426,0.039092662,0.017012622,0.108585687,0.003212045,0.034999992,0.043988899,0.038574402,-0.00759166,0.072808983,0.029586114,0.007034841
2004-06-01,0.046612915,0.005371043,-0.055734432,0.013512787,0.059994161,0.077029688,-0.057394137,0.043105561,0.110220232,-0.027558374,0.035585237,0.036610755,0.086001695,-0.031801726,-0.048310008,0.06908176,0.129574113,0.00313712,-0.01896225,0.032069823,0.086067279,-0.005053663,0.014896776,0.017923356,0.013412513,0.03946667,0.05238829,-0.000839582,-0.006591361,0.054197578,0.005035318,0.097646172,0.029412048,-0.046454553,-0.015151803,-0.022097819,0.027120057,0.032138938,0.040413461,0.079006147,0.114579864,0.071878524,0.061906958,-0.01091959,0.093247797,0.052966143,-0.01648003,0.009831307,-0.00285619,-0.025380223,0.033456676,0.038377048,0.042010964,0.053871947,0.012047295,-0.050521767,0.009555819,0.120712317,0.034547562,0.021853237,-0.030470778,0.019375913,0.053703968,0.054280013,0.090473289,0.057700905,-0.000303783,0.007952983,-0.016941859,0.046521831,0.07307305,0.059677391,0.008157333,0.067579499,0.004228241,0.098170511,0.018768249,0.008206374,0.059237556,0.043360516,0.047620314,-0.001299697,-0.031819711,-0.040902588,0.021673296,0.018629454,0.064652983,0.074042581,0.084855187,0.071066616,0.046226472,0.027165178,0.165679625,0.049629671,0.057139938,-0.033570447,0.056059283,0.121830483,-0.013649153,-0.01904023,0.018238261
